carrier_code,flight_date,flight_number,tail_number,origin_airport,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_minutes,actual_elapsed_minutes,departure_delay_minutes,wheels_off_time,taxi_out_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,is_cancelled
OH,2024-04-17,5461.0,N612NN,LEX,CLT,15:42,15:46,89.0,93.0,4.0,16:05,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-01-02,5182.0,N570NN,LEX,CLT,18:08,18:27,87.0,80.0,19.0,18:44,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-31,5572.0,N619NN,LEX,CLT,10:49,10:43,92.0,78.0,-6.0,11:01,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-08-02,5663.0,N565NN,LEX,CLT,12:25,12:20,86.0,83.0,-5.0,12:34,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-14,5415.0,N526EA,LEX,PHL,13:15,13:04,98.0,99.0,-11.0,13:16,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-25,5298.0,N631NN,LEX,CLT,17:59,17:52,87.0,93.0,-7.0,18:03,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-01-18,5297.0,N561NN,LEX,CLT,06:35,10:07,105.0,79.0,212.0,10:22,15.0,186.0,0.0,0.0,0.0,0.0,0
OH,2025-12-09,5572.0,N607NN,LEX,CLT,11:23,11:56,94.0,80.0,33.0,12:07,11.0,0.0,0.0,0.0,0.0,19.0,0
OH,2024-09-03,5303.0,N566NN,LEX,CLT,05:00,04:49,91.0,74.0,-11.0,05:02,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-06-02,5287.0,N545PB,LEX,CLT,09:04,08:54,86.0,106.0,-10.0,09:18,24.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-07-10,5303.0,N609NN,LEX,CLT,05:00,04:50,92.0,78.0,-10.0,05:06,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-10,5566.0,N588NN,LEX,CLT,11:26,11:12,82.0,88.0,-14.0,11:33,21.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-01-26,5298.0,N560NN,LEX,CLT,17:53,18:34,91.0,100.0,41.0,19:10,36.0,0.0,0.0,9.0,0.0,41.0,0
OH,2025-05-19,5026.0,N608NN,LEX,CLT,07:51,07:43,89.0,94.0,-8.0,07:56,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-06-01,5301.0,N551NN,LEX,CLT,20:09,20:10,93.0,94.0,1.0,20:25,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-08-05,5392.0,N577NN,LEX,DFW,07:06,06:59,144.0,140.0,-7.0,07:13,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-24,5130.0,N552NN,LEX,CLT,06:25,06:18,95.0,86.0,-7.0,06:35,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-02-14,5670.0,N607NN,LEX,CLT,17:50,17:46,99.0,90.0,-4.0,18:10,24.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-14,5572.0,N587NN,LEX,CLT,11:39,11:27,91.0,79.0,-12.0,11:40,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-12-31,5298.0,N506AE,LEX,CLT,15:40,15:42,94.0,82.0,2.0,16:01,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-20,5194.0,N513AE,LEX,PHL,16:00,15:51,115.0,108.0,-9.0,16:02,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-01-29,5566.0,N600NN,LEX,CLT,11:08,10:57,91.0,86.0,-11.0,11:19,22.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-14,5490.0,N587NN,LEX,CLT,18:08,17:56,89.0,101.0,-12.0,18:29,33.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-11-02,5257.0,N565NN,LEX,CLT,08:11,08:02,102.0,87.0,-9.0,08:18,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-01-11,5301.0,N605NN,LEX,CLT,20:11,19:59,91.0,102.0,-12.0,20:29,30.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-01-13,5243.0,N603NN,LEX,CLT,08:35,08:28,109.0,93.0,-7.0,08:48,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-11-19,5566.0,N594NN,LEX,CLT,11:17,11:08,92.0,81.0,-9.0,11:23,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-07-05,5220.0,N509AE,LEX,PHL,17:59,17:53,106.0,108.0,-6.0,18:08,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-08-08,5130.0,N556NN,LEX,CLT,05:00,04:59,96.0,66.0,-1.0,05:12,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-10-23,5572.0,N555NN,LEX,CLT,15:32,15:33,89.0,83.0,1.0,15:44,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-29,5103.0,N554NN,LEX,CLT,12:15,12:32,88.0,101.0,17.0,12:59,27.0,0.0,0.0,13.0,0.0,17.0,0
OH,2025-10-08,5572.0,N638NN,LEX,CLT,10:49,10:40,92.0,82.0,-9.0,10:58,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-12-22,5078.0,N575NN,LEX,CLT,08:18,08:07,107.0,108.0,-11.0,08:37,30.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-08-06,5572.0,N602NN,LEX,CLT,10:51,10:43,91.0,87.0,-8.0,10:57,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-04-17,5371.0,N603NN,LEX,CLT,18:08,18:06,92.0,85.0,-2.0,18:26,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-26,5140.0,N559NN,LEX,CLT,06:37,06:34,84.0,88.0,-3.0,06:50,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-23,5103.0,N594NN,LEX,CLT,08:45,08:35,88.0,102.0,-10.0,08:45,10.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-10,5164.0,N607NN,LEX,CLT,08:55,08:47,87.0,99.0,-8.0,09:11,24.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-05,5297.0,N583NN,LEX,CLT,08:05,07:53,109.0,85.0,-12.0,08:06,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-07,5572.0,N605NN,LEX,CLT,11:02,11:02,94.0,101.0,0.0,11:32,30.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-14,5035.0,N538EG,LEX,CLT,15:37,15:38,89.0,91.0,1.0,15:52,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-29,5204.0,N590NN,LEX,CLT,06:29,06:17,99.0,76.0,-12.0,06:33,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-03-24,5103.0,N573NN,LEX,CLT,12:13,12:01,88.0,77.0,-12.0,12:19,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-07,5566.0,N618NN,LEX,CLT,11:26,11:56,82.0,121.0,30.0,12:44,48.0,0.0,19.0,39.0,0.0,11.0,0
OH,2025-10-06,5548.0,N581NN,LEX,CLT,20:02,19:48,107.0,83.0,-14.0,20:01,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-02-28,5182.0,N552NN,LEX,CLT,18:07,18:11,88.0,94.0,4.0,18:26,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-11,5297.0,N612NN,LEX,CLT,08:11,07:59,108.0,98.0,-12.0,08:12,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-05-08,5278.0,N532EA,LEX,CLT,06:20,06:07,89.0,79.0,-13.0,06:21,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-11-28,5566.0,N610NN,LEX,CLT,11:17,11:08,92.0,73.0,-9.0,11:25,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-12,5182.0,N581NN,LEX,CLT,18:04,18:14,88.0,88.0,10.0,18:43,29.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-08-22,5490.0,N606NN,LEX,CLT,18:09,18:01,90.0,87.0,-8.0,18:14,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-05-19,5301.0,N601EN,LEX,CLT,20:09,20:16,93.0,100.0,7.0,20:35,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-06-20,5130.0,N574NN,LEX,CLT,05:00,04:55,93.0,83.0,-5.0,05:07,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-03-02,5130.0,N595NN,LEX,CLT,06:10,06:07,97.0,87.0,-3.0,06:32,25.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-07-26,5392.0,N569NN,LEX,DFW,20:26,21:06,142.0,139.0,40.0,21:20,14.0,13.0,0.0,0.0,0.0,24.0,0
OH,2025-02-09,5204.0,N607NN,LEX,CLT,06:29,06:28,99.0,83.0,-1.0,06:44,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-09-06,5303.0,N566NN,LEX,CLT,05:00,04:49,100.0,78.0,-11.0,05:02,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-06-24,5572.0,N597NN,LEX,CLT,11:02,10:51,92.0,85.0,-11.0,11:04,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-18,5278.0,N585NN,LEX,CLT,06:40,06:35,100.0,105.0,-5.0,07:13,38.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-05-12,5572.0,N553NN,LEX,CLT,10:56,10:49,93.0,82.0,-7.0,11:04,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-07-29,5572.0,N586NN,LEX,CLT,10:55,11:41,88.0,70.0,46.0,11:52,11.0,5.0,0.0,0.0,0.0,23.0,0
OH,2025-06-30,5220.0,N522AE,LEX,PHL,17:59,18:25,116.0,133.0,26.0,19:06,41.0,0.0,0.0,17.0,0.0,26.0,0
OH,2024-11-24,5203.0,N573NN,LEX,CLT,06:32,06:27,108.0,113.0,-5.0,06:59,32.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-11-02,5461.0,N616NN,LEX,CLT,15:50,16:12,89.0,85.0,22.0,16:35,23.0,10.0,0.0,0.0,0.0,8.0,0
OH,2025-03-15,5566.0,N573NN,LEX,CLT,11:02,11:08,89.0,108.0,6.0,11:42,34.0,0.0,0.0,25.0,0.0,0.0,0
OH,2025-05-13,5026.0,N619NN,LEX,CLT,07:51,07:42,89.0,107.0,-9.0,07:56,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-04,5548.0,N527EA,LEX,CLT,18:03,17:57,97.0,102.0,-6.0,18:25,28.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-22,5298.0,N589NN,LEX,CLT,18:10,17:59,88.0,96.0,-11.0,18:18,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-01-13,5103.0,N568NN,LEX,CLT,10:57,10:48,89.0,99.0,-9.0,11:17,29.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-02-08,5566.0,N546FF,LEX,CLT,11:08,11:05,91.0,80.0,-3.0,11:14,9.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-03,5416.0,N516AE,LEX,PHL,12:59,12:46,102.0,101.0,-13.0,12:59,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-30,5311.0,N572NN,LEX,CLT,06:00,05:57,95.0,79.0,-3.0,06:13,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-03-08,5130.0,N556NN,LEX,CLT,06:10,06:08,97.0,90.0,-2.0,06:29,21.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-04-07,5617.0,N561NN,LEX,CLT,16:28,16:30,92.0,91.0,2.0,16:52,22.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-12-07,5204.0,N632NN,LEX,CLT,06:27,06:18,107.0,83.0,-9.0,06:34,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-11-23,5077.0,N718PS,LEX,DFW,19:03,18:57,167.0,172.0,-6.0,19:17,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-07-03,5461.0,N560NN,LEX,CLT,15:45,15:36,86.0,99.0,-9.0,15:51,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-08-12,5278.0,N629NN,LEX,CLT,06:00,05:48,89.0,80.0,-12.0,05:59,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-05-30,5301.0,N604NN,LEX,CLT,20:09,19:57,93.0,94.0,-12.0,20:16,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-01,5298.0,N578NN,LEX,CLT,18:09,18:08,90.0,108.0,-1.0,18:39,31.0,0.0,0.0,17.0,0.0,0.0,0
OH,2025-03-24,5298.0,N558NN,LEX,CLT,18:08,18:47,92.0,76.0,39.0,19:00,13.0,0.0,0.0,0.0,0.0,23.0,0
OH,2025-11-20,5077.0,N520DC,LEX,DFW,19:03,00:00,167.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
OH,2023-12-23,5490.0,N587NN,LEX,CLT,19:38,20:26,91.0,83.0,48.0,20:50,24.0,0.0,0.0,0.0,0.0,40.0,0
OH,2025-10-13,5587.0,N593NN,LEX,CLT,17:59,17:50,98.0,82.0,-9.0,18:04,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-11-02,5304.0,N521AE,LEX,DFW,07:00,06:54,167.0,142.0,-6.0,07:08,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-12-07,5301.0,N618NN,LEX,CLT,18:08,18:06,91.0,92.0,-2.0,18:35,29.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-30,5035.0,N613NN,LEX,CLT,13:31,13:30,88.0,61.0,-1.0,13:38,8.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-26,5461.0,N569NN,LEX,CLT,15:40,15:29,88.0,90.0,-11.0,15:45,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-08-26,5572.0,N574NN,LEX,CLT,10:51,10:38,91.0,82.0,-13.0,10:51,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-20,5035.0,N544EA,LEX,CLT,15:37,16:16,95.0,75.0,39.0,16:26,10.0,3.0,0.0,0.0,0.0,16.0,0
OH,2025-10-23,5208.0,N565NN,LEX,DFW,06:30,06:21,157.0,142.0,-9.0,06:33,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-05-06,5461.0,N607NN,LEX,CLT,15:03,15:50,93.0,87.0,47.0,16:07,17.0,1.0,0.0,0.0,0.0,40.0,0
OH,2022-02-11,5566.0,N600NN,LEX,CLT,10:54,10:48,92.0,83.0,-6.0,11:03,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-07-18,5663.0,N593NN,LEX,CLT,12:25,12:21,86.0,98.0,-4.0,12:46,25.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-04-11,5446.0,N518AE,LEX,CLT,13:33,13:24,90.0,85.0,-9.0,13:45,21.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-31,5301.0,N587NN,LEX,CLT,20:11,21:53,93.0,70.0,102.0,22:05,12.0,0.0,0.0,0.0,0.0,79.0,0
OH,2022-11-08,5130.0,N586NN,LEX,CLT,07:00,06:47,86.0,108.0,-13.0,07:27,40.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-01-09,5566.0,N592NN,LEX,CLT,10:56,10:57,95.0,85.0,1.0,11:17,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-01-21,5298.0,N575NN,LEX,CLT,17:53,17:59,91.0,98.0,6.0,18:15,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-04-04,5572.0,N601EN,LEX,CLT,10:59,11:05,89.0,73.0,6.0,11:19,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-06,5298.0,N532EA,LEX,CLT,15:37,15:36,95.0,92.0,-1.0,16:05,29.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-08,5085.0,N615NN,LEX,CLT,13:25,13:15,93.0,79.0,-10.0,13:29,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-12-18,5085.0,N572NN,LEX,CLT,13:21,13:40,101.0,83.0,19.0,13:53,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-05,5461.0,N584NN,LEX,CLT,15:40,15:31,88.0,96.0,-9.0,15:47,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-16,5208.0,N570NN,LEX,CLT,12:39,12:33,100.0,76.0,-6.0,12:48,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-09-08,5175.0,N593NN,LEX,CLT,12:00,11:57,90.0,69.0,-3.0,12:09,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-20,5456.0,N592NN,LEX,CLT,20:18,22:30,88.0,74.0,132.0,22:45,15.0,0.0,0.0,0.0,0.0,118.0,0
OH,2025-06-18,5456.0,N583NN,LEX,CLT,20:18,20:22,88.0,76.0,4.0,20:32,10.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-04-02,5574.0,N548NN,LEX,CLT,18:08,18:41,92.0,82.0,33.0,18:54,13.0,3.0,0.0,0.0,0.0,20.0,0
OH,2024-01-05,5164.0,N511AE,LEX,CLT,05:00,04:47,96.0,75.0,-13.0,05:10,23.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-11-06,5123.0,N575NN,LEX,CLT,13:10,14:01,86.0,102.0,51.0,14:43,42.0,0.0,0.0,16.0,0.0,51.0,0
OH,2025-09-03,5572.0,N607NN,LEX,CLT,09:44,09:38,99.0,87.0,-6.0,09:52,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-07-30,5130.0,N586NN,LEX,CLT,05:00,04:59,98.0,77.0,-1.0,05:18,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-01,5164.0,N602NN,LEX,CLT,06:33,06:26,86.0,95.0,-7.0,06:50,24.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-11-13,5130.0,N587NN,LEX,CLT,07:00,06:58,86.0,94.0,-2.0,07:39,41.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-17,5456.0,N619NN,LEX,CLT,20:18,21:26,88.0,68.0,68.0,21:34,8.0,0.0,48.0,0.0,0.0,0.0,0
OH,2023-11-11,5298.0,N572NN,LEX,CLT,15:17,15:06,92.0,73.0,-11.0,15:19,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-08-22,5168.0,N533AE,LEX,PHL,16:04,15:55,105.0,124.0,-9.0,16:19,24.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-29,5220.0,N558NN,LEX,PHL,17:59,17:54,115.0,119.0,-5.0,18:06,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-12-04,5298.0,N537EA,LEX,CLT,15:17,15:04,92.0,83.0,-13.0,15:20,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-12,5399.0,N606NN,LEX,DFW,15:30,00:00,145.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
OH,2025-07-20,5555.0,N580NN,LEX,CLT,15:07,14:57,95.0,92.0,-10.0,15:24,27.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-07-14,5303.0,N592NN,LEX,CLT,05:00,04:56,92.0,76.0,-4.0,05:07,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-01-26,5243.0,N566NN,LEX,CLT,08:35,08:29,109.0,125.0,-6.0,09:24,55.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-07-28,5074.0,N593NN,LEX,CLT,15:17,15:06,87.0,86.0,-11.0,15:17,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-16,5164.0,N561NN,LEX,CLT,08:55,10:03,87.0,86.0,68.0,10:19,16.0,67.0,0.0,0.0,0.0,0.0,0
OH,2025-01-29,5315.0,N597NN,LEX,CLT,20:09,20:03,92.0,75.0,-6.0,20:16,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-05-12,5302.0,N568NN,LEX,CLT,20:06,20:19,92.0,103.0,13.0,20:40,21.0,0.0,0.0,11.0,0.0,13.0,0
OH,2025-08-13,5168.0,N543EA,LEX,PHL,16:04,00:00,105.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
OH,2025-10-03,5572.0,N639NN,LEX,CLT,09:50,09:37,99.0,81.0,-13.0,09:50,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-11-26,5045.0,N587NN,LEX,CLT,08:50,08:36,86.0,97.0,-14.0,09:04,28.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-04-13,5446.0,N544EA,LEX,CLT,13:33,13:42,90.0,83.0,9.0,13:59,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-06-29,5074.0,N531EG,LEX,CLT,15:17,15:05,87.0,82.0,-12.0,15:20,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-06-24,5220.0,N609NN,LEX,PHL,11:01,11:05,109.0,115.0,4.0,11:22,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-11-22,5301.0,N597NN,LEX,CLT,18:01,17:54,99.0,91.0,-7.0,18:16,22.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-08-20,5130.0,N612NN,LEX,CLT,05:09,05:03,91.0,92.0,-6.0,05:17,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-29,5598.0,N586NN,LEX,CLT,20:09,19:57,88.0,100.0,-12.0,20:29,32.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-05-30,5572.0,N591NN,LEX,CLT,15:17,17:16,88.0,68.0,119.0,17:28,12.0,99.0,0.0,0.0,0.0,0.0,0
OH,2024-01-28,5297.0,N578NN,LEX,CLT,06:35,09:04,105.0,78.0,149.0,09:22,18.0,122.0,0.0,0.0,0.0,0.0,0
OH,2022-09-29,5165.0,N602NN,LEX,CLT,15:31,15:28,92.0,100.0,-3.0,15:51,23.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-12-31,5103.0,N547NN,LEX,CLT,10:59,10:48,87.0,79.0,-11.0,11:04,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-08-18,5518.0,N594NN,LEX,DFW,06:41,10:14,143.0,133.0,213.0,10:29,15.0,203.0,0.0,0.0,0.0,0.0,0
OH,2025-11-29,5670.0,N574NN,LEX,CLT,19:12,19:42,97.0,84.0,30.0,19:55,13.0,1.0,0.0,0.0,0.0,16.0,0
OH,2022-01-18,5566.0,N582NN,LEX,CLT,10:56,10:48,95.0,89.0,-8.0,11:04,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-04-30,5278.0,N632NN,LEX,CLT,06:15,06:05,88.0,82.0,-10.0,06:19,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-10-04,5572.0,N600NN,LEX,CLT,10:57,13:17,91.0,85.0,140.0,13:34,17.0,0.0,0.0,0.0,0.0,134.0,0
OH,2025-12-28,5615.0,N533AE,LEX,DFW,19:20,19:10,164.0,161.0,-10.0,19:22,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-17,5194.0,N528EG,LEX,PHL,16:13,17:39,117.0,100.0,86.0,17:53,14.0,0.0,0.0,69.0,0.0,0.0,0
OH,2024-07-30,5392.0,N630NN,LEX,DFW,20:26,20:18,142.0,126.0,-8.0,20:29,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-02-20,5327.0,N571NN,LEX,CLT,15:00,14:55,88.0,75.0,-5.0,15:12,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-27,5177.0,N578NN,LEX,CLT,07:35,07:23,100.0,67.0,-12.0,07:37,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-04-25,5461.0,N604NN,LEX,CLT,15:22,15:12,92.0,70.0,-10.0,15:24,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-07-27,5435.0,N520DC,LEX,PHL,10:48,10:39,109.0,105.0,-9.0,10:51,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-02-26,5566.0,N552NN,LEX,CLT,11:00,11:01,90.0,85.0,1.0,11:20,19.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-11,5311.0,N558NN,LEX,CLT,06:00,05:50,95.0,103.0,-10.0,06:16,26.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-12,5502.0,N562NN,LEX,DFW,14:16,14:27,152.0,139.0,11.0,14:40,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-30,5015.0,N562NN,LEX,CLT,15:36,15:26,100.0,81.0,-10.0,15:40,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-05-23,5574.0,N571NN,LEX,CLT,18:03,18:05,93.0,91.0,2.0,18:36,31.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-11-12,5085.0,N575NN,LEX,CLT,13:08,12:55,92.0,76.0,-13.0,13:09,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-30,5150.0,N581NN,LEX,CLT,06:40,06:32,88.0,93.0,-8.0,06:50,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-06-14,5034.0,N539EA,LEX,CLT,06:35,06:27,93.0,83.0,-8.0,06:44,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-05,5035.0,N525AE,LEX,CLT,15:37,15:52,95.0,120.0,15.0,16:48,56.0,0.0,0.0,25.0,0.0,15.0,0
OH,2022-09-02,5130.0,N568NN,LEX,CLT,07:00,06:55,89.0,93.0,-5.0,07:21,26.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-28,5572.0,N611NN,LEX,CLT,10:49,10:57,92.0,91.0,8.0,11:15,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-08-24,5572.0,N608NN,LEX,CLT,10:51,10:42,91.0,83.0,-9.0,10:58,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-21,5130.0,N579NN,LEX,CLT,05:08,05:02,87.0,69.0,-6.0,05:14,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-06-08,5130.0,N599NN,LEX,CLT,05:00,04:49,93.0,72.0,-11.0,05:00,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-09,5164.0,N573NN,LEX,CLT,08:55,08:55,87.0,94.0,0.0,09:15,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-02-02,5297.0,N613NN,LEX,CLT,08:09,08:02,99.0,88.0,-7.0,08:14,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-02-26,5103.0,N611NN,LEX,CLT,12:13,12:03,88.0,77.0,-10.0,12:15,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-05-29,5574.0,N595NN,LEX,CLT,18:03,18:13,93.0,97.0,10.0,18:33,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-07-12,5663.0,N578NN,LEX,CLT,12:25,12:15,86.0,104.0,-10.0,12:44,29.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-03-15,5315.0,N565NN,LEX,CLT,20:11,23:22,93.0,67.0,191.0,23:35,13.0,0.0,0.0,0.0,0.0,165.0,0
OH,2025-12-18,5548.0,N535EA,LEX,CLT,18:03,18:22,97.0,96.0,19.0,18:37,15.0,0.0,0.0,0.0,0.0,18.0,0
OH,2023-09-14,5164.0,N592NN,LEX,CLT,06:33,06:20,86.0,84.0,-13.0,06:37,17.0,0.0,0.0,0.0,0.0,0.0,0
